ticker,name,exchange,is_etf,security_type,source
LE,"Lands' End, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LEA,Lear Corporation Common Stock,N,False,common,nasdaqtrader
LECO,"Lincoln Electric Holdings, Inc. - Common Shares",NASDAQ,False,common,nasdaqtrader
LEDS,SemiLEDS Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LEE,"Lee Enterprises, Incorporated - Common Stock",NASDAQ,False,common,nasdaqtrader
LEG,"Leggett & Platt, Incorporated Common Stock",N,False,common,nasdaqtrader
LEGH,Legacy Housing Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LEGN,Legend Biotech Corporation - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
LEGO,Legato Merger Corp. IV Ordinary Shares,A,False,common,nasdaqtrader
LEGO-U,"Legato Merger Corp. IV Units, each consisting of one ordinary share and one-third of one redeemable warrant",A,False,warrant,nasdaqtrader
LEGO-W,"Legato Merger Corp. IV Redeemable Warrants, each whole warrant exercisable to purchase one ordinary share at an exercise price of $11.50 per share",A,False,warrant,nasdaqtrader
LEN,Lennar Corporation Class A Common Stock,N,False,common,nasdaqtrader
LEN-B,Lennar Corporation Class B,N,False,common,nasdaqtrader
LENZ,"LENZ Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LEO,"BNY Mellon Strategic Municipals, Inc. Common Stock",N,False,common,nasdaqtrader
LESL,"Leslie's, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LEU,Centrus Energy Corp. Class A Common Stock,N,False,common,nasdaqtrader
LEVI,Levi Strauss & Co Class A Common Stock,N,False,common,nasdaqtrader
LEXX,Lexaria Bioscience Corp. - Common Stock,NASDAQ,False,common,nasdaqtrader
LFAC,Leapfrog Acquisition Corporation - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LFACU,Leapfrog Acquisition Corporation - Units,NASDAQ,False,unit,nasdaqtrader
LFACW,Leapfrog Acquisition Corporation - Warrants,NASDAQ,False,warrant,nasdaqtrader
LFCR,"Lifecore Biomedical, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LFMD,"LifeMD, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LFMDP,"LifeMD, Inc. - 8.875% Series A Cumulative Perpetual Preferred Stock",NASDAQ,False,preferred,nasdaqtrader
LFS,"LEIFRAS Co., Ltd. - American Depositary Shares",NASDAQ,False,common,nasdaqtrader
LFST,"LifeStance Health Group, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LFT,"Lument Finance Trust, Inc. Common Stock",N,False,common,nasdaqtrader
LFT-PA,"Lument Finance Trust, Inc. 7.875% Series A Cumulative Redeemable Preferred Stock",N,False,preferred,nasdaqtrader
LFTO,"Liftoff Mobile, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LFUS,"Littelfuse, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LFVN,Lifevantage Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LFWD,Lifeward Ltd. - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LGCL,Lucas GC Limited - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LGCY,Legacy Education Inc. Common Stock,A,False,common,nasdaqtrader
LGHL,Lion Group Holding Ltd. - American Depositary Share,NASDAQ,False,common,nasdaqtrader
LGI,Lazard Global Total Return and Income Fund Common Stock,N,False,common,nasdaqtrader
LGIH,"LGI Homes, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LGL,"LGL Group, Inc. (The) Common Stock",A,False,common,nasdaqtrader
LGN,Legence Corp. - Class A Common stock,NASDAQ,False,common,nasdaqtrader
LGND,Ligand Pharmaceuticals Incorporated - Common Stock,NASDAQ,False,common,nasdaqtrader
LGO,Largo Inc. - Common Shares,NASDAQ,False,common,nasdaqtrader
LGPS,LogProstyle Inc. Common Shares,A,False,common,nasdaqtrader
LGVN,Longeveron Inc. - Class A Common stock,NASDAQ,False,common,nasdaqtrader
LH,Labcorp Holdings Inc. Common Stock,N,False,common,nasdaqtrader
LHAI,Linkhome Holdings Inc. - Common stock,NASDAQ,False,common,nasdaqtrader
LHSW,Lianhe Sowell International Group Ltd - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LHX,"L3Harris Technologies, Inc. Common Stock",N,False,common,nasdaqtrader
LI,Li Auto Inc. - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
LICN,Lichen International Limited - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LIDR,"AEye, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
LIEN,"Chicago Atlantic BDC, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LIF,"Life360, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LIFE,Ethos Technologies Inc. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
LII,"Lennox International, Inc. Common Stock",N,False,common,nasdaqtrader
LILA,Liberty Latin America Ltd. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
LILAK,Liberty Latin America Ltd. - Class C Common Stock,NASDAQ,False,common,nasdaqtrader
LILAP,Liberty Latin America Ltd. - 9.0% Fixed Rate Cumulative Perpetual Redeemable Series A Preference Shares,NASDAQ,False,common,nasdaqtrader
LIME,"Neutron Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LIMN,"Liminatus Pharma, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
LIMNW,"Liminatus Pharma, Inc. - Warrants",NASDAQ,False,warrant,nasdaqtrader
LIN,Linde plc - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LINC,Lincoln Educational Services Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LIND,Lindblad Expeditions Holdings Inc.  - Common Stock,NASDAQ,False,common,nasdaqtrader
LINE,"Lineage, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LINK,"Interlink Electronics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LION,Lionsgate Studios Corp Common Shares,N,False,common,nasdaqtrader
LIQT,"LiqTech International, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LITB,"LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing twelve ordinary shares",N,False,common,nasdaqtrader
LITE,Lumentum Holdings Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
LITS,"Lite Strategy, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LIVE,Live Ventures Incorporated - Common Stock,NASDAQ,False,common,nasdaqtrader
LIVN,LivaNova PLC - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LKFN,Lakeland Financial Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LKFT,Lakefront Biotherapeutics - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
LKQ,LKQ Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LKSP,Lake Superior Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LKSPR,Lake Superior Acquisition Corp. - Rights,NASDAQ,False,right,nasdaqtrader
LKSPU,Lake Superior Acquisition Corp. - Units,NASDAQ,False,unit,nasdaqtrader
LLY,Eli Lilly and Company Common Stock,N,False,common,nasdaqtrader
LLYVA,"Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock",NASDAQ,False,common,nasdaqtrader
LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",NASDAQ,False,common,nasdaqtrader
LMAT,"LeMaitre Vascular, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LMB,"Limbach Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LMND,"Lemonade, Inc. Common Stock",N,False,common,nasdaqtrader
LMNR,Limoneira Co - Common Stock,NASDAQ,False,common,nasdaqtrader
LMRI,"Lumexa Imaging Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LMT,Lockheed Martin Corporation Common Stock,N,False,common,nasdaqtrader
LNAI,Lunai Bioworks Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
LNC,Lincoln National Corporation Common Stock,N,False,common,nasdaqtrader
LNC-PD,"Lincoln National Corporation Depositary Shares Each Representing a 1/1,000th Interest in a Share of 9.000% Non-Cumulative Preferred Stock, Series D",N,False,preferred,nasdaqtrader
LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),N,False,common,nasdaqtrader
LNG,"Cheniere Energy, Inc. Common Stock",N,False,common,nasdaqtrader
LNKS,Linkers Industries Limited - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LNN,Lindsay Corporation Common Stock,N,False,common,nasdaqtrader
LNSR,"LENSAR, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LNT,Alliant Energy Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LNTH,"Lantheus Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LNZA,"LanzaTech Global, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LNZAW,"LanzaTech Global, Inc. - Warrant",NASDAQ,False,warrant,nasdaqtrader
LOAN,"Manhattan Bridge Capital, Inc - Common Stock",NASDAQ,False,common,nasdaqtrader
LOAR,Loar Holdings Inc. Common Stock,N,False,common,nasdaqtrader
LOB,"Live Oak Bancshares, Inc. Common Stock",N,False,common,nasdaqtrader
LOB-PA,"Live Oak Bancshares, Inc. Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.375% Fixed Rate Series A Non-Cumulative Perpetual Preferred Stock",N,False,preferred,nasdaqtrader
LOBO,LOBO TECHNOLOGIES LTD. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LOCL,Local Bounti Corporation Common Stock,N,False,common,nasdaqtrader
LOCO,"El Pollo Loco Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LODE,Comstock Inc. Common Stock,A,False,common,nasdaqtrader
LOGI,Logitech International S.A. - Registered Shares,NASDAQ,False,common,nasdaqtrader
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,N,False,common,nasdaqtrader
LONA,"LeonaBio, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LOOP,"Loop Industries, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LOPE,"Grand Canyon Education, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LOT,Lotus Technology Inc. - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
LOTWW,Lotus Technology Inc. - Warrants,NASDAQ,False,warrant,nasdaqtrader
LOVE,The Lovesac Company - Common Stock,NASDAQ,False,common,nasdaqtrader
LOW,"Lowe's Companies, Inc. Common Stock",N,False,common,nasdaqtrader
LPA,Logistic Properties of the Americas Ordinary Shares,A,False,common,nasdaqtrader
LPAA,Launch One Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LPAAU,Launch One Acquisition Corp. - Unit,NASDAQ,False,unit,nasdaqtrader
LPAAW,Launch One Acquisition Corp. - Warrant,NASDAQ,False,warrant,nasdaqtrader
LPBB,Launch Two Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LPBBU,Launch Two Acquisition Corp. - Unit,NASDAQ,False,unit,nasdaqtrader
LPBBW,Launch Two Acquisition Corp. - Warrant,NASDAQ,False,warrant,nasdaqtrader
LPCN,Lipocine Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
LPCV,Launchpad Cadenza Acquisition Corp I - Class A Ordinary Share,NASDAQ,False,common,nasdaqtrader
LPCVU,Launchpad Cadenza Acquisition Corp I - Unit,NASDAQ,False,unit,nasdaqtrader
LPCVW,Launchpad Cadenza Acquisition Corp I - Warrant,NASDAQ,False,warrant,nasdaqtrader
LPG,Dorian LPG Ltd. Common Stock,N,False,common,nasdaqtrader
LPL,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",N,False,common,nasdaqtrader
LPLA,LPL Financial Holdings Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
LPSN,"LivePerson, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LPTH,"LightPath Technologies, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
LPX,Louisiana-Pacific Corporation Common Stock,N,False,common,nasdaqtrader
LQDA,Liquidia Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LQDT,"Liquidity Services, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LRCX,Lam Research Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LRE,"Lead Real Estate Co., Ltd - American Depositary Shares",NASDAQ,False,common,nasdaqtrader
LRHC,La Rosa Holdings Corp. - Common Stock,NASDAQ,False,common,nasdaqtrader
LRMR,"Larimar Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LRN,"Stride, Inc. Common Stock",N,False,common,nasdaqtrader
LSAK,"Lesaka Technologies, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LSBK,"Lake Shore Bancorp, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LSCC,Lattice Semiconductor Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LSE,"Leishen Energy Holding Co., Ltd. - Class A Ordinary Shares",NASDAQ,False,common,nasdaqtrader
LSF,"Laird Superfood, Inc. Common Stock",A,False,common,nasdaqtrader
LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,N,False,common,nasdaqtrader
LSTA,"Lisata Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LSTR,"Landstar System, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LTBR,Lightbridge Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LTC,"LTC Properties, Inc. Common Stock",N,False,common,nasdaqtrader
LTGO,"Latigo Biotherapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LTGR,Long Table Growth Corp. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LTGRU,Long Table Growth Corp. - Units,NASDAQ,False,unit,nasdaqtrader
LTGRW,Long Table Growth Corp. - Warrants,NASDAQ,False,warrant,nasdaqtrader
LTH,"Life Time Group Holdings, Inc. Common Stock",N,False,common,nasdaqtrader
LTM,"LATAM Airlines Group S.A. American Depositary Shares (each representing two thousand (2,000) shares of Common Stock)",N,False,common,nasdaqtrader
LTRN,Lantern Pharma Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
LTRX,"Lantronix, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LTRYW,Sports Entertainment Gaming Global Corporation  - Warrant,NASDAQ,False,warrant,nasdaqtrader
LU,"Lufax Holding Ltd American Depositary Shares, each representing two (2) Ordinary Shares",N,False,common,nasdaqtrader
LUCD,Lucid Diagnostics Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
LUCK,Lucky Strike Entertainment Corporation Class A Common Stock,N,False,common,nasdaqtrader
LUCY,"Innovative Eyewear, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LUCYW,"Innovative Eyewear, Inc. - Warrants",NASDAQ,False,warrant,nasdaqtrader
LUD,Luda Technology Group Limited Ordinary Shares,A,False,common,nasdaqtrader
LULU,lululemon athletica inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
LUMN,"Lumen Technologies, Inc. Common Stock",N,False,common,nasdaqtrader
LUNG,Pulmonx Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
LUV,Southwest Airlines Company Common Stock,N,False,common,nasdaqtrader
LUXE,"LuxExperience B.V. American Depositary Shares, each representing one Ordinary Share",N,False,common,nasdaqtrader
LVLU,"Lulu's Fashion Lounge Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LVO,"LiveOne, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LVS,Las Vegas Sands Corp. Common Stock,N,False,common,nasdaqtrader
LVWR,"LiveWire Group, Inc. Common Stock",N,False,common,nasdaqtrader
LVWR-W,"LiveWire Group, Inc. Warrants, each exercisable for one share of Common Stock at an exercise price of $11.50 per share",N,False,warrant,nasdaqtrader
LW,"Lamb Weston Holdings, Inc. Common Stock",N,False,common,nasdaqtrader
LWAC,LightWave Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
LWACU,LightWave Acquisition Corp. - Units,NASDAQ,False,unit,nasdaqtrader
LWACW,LightWave Acquisition Corp. - Warrants,NASDAQ,False,warrant,nasdaqtrader
LWAY,"Lifeway Foods, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LWLG,"Lightwave Logic, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LX,LexinFintech Holdings Ltd. - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
LXEH,"Lixiang Education Holding Co., Ltd. - American Depositary Shares",NASDAQ,False,common,nasdaqtrader
LXEO,"Lexeo Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LXFR,Luxfer Holdings PLC Ordinary Shares,N,False,common,nasdaqtrader
LXP,LXP Industrial Trust Common Stock (Maryland REIT),N,False,common,nasdaqtrader
LXP-PC,LXP Industrial Trust 6.5% Series C Cumulative Convertible Preferred Stock,N,False,preferred,nasdaqtrader
LXRX,"Lexicon Pharmaceuticals, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LXU,"LSB Industries, Inc. Common Stock",N,False,common,nasdaqtrader
LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),N,False,common,nasdaqtrader
LYEL,"Lyell Immunopharma, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LYFT,"Lyft, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
LYG,Lloyds Banking Group Plc American Depositary Shares,N,False,common,nasdaqtrader
LYTS,LSI Industries Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
LYV,"Live Nation Entertainment, Inc. Common Stock",N,False,common,nasdaqtrader
LZ,"LegalZoom.com, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
LZB,La-Z-Boy Incorporated Common Stock,N,False,common,nasdaqtrader
LZM,Lifezone Metals Limited Ordinary Shares,N,False,common,nasdaqtrader
LZM-W,Lifezone Metals Limited Warrants,N,False,warrant,nasdaqtrader
LZMH,LZ Technology Holdings Limited - Class B Ordinary Shares,NASDAQ,False,common,nasdaqtrader
M,Macy's Inc Common Stock,N,False,common,nasdaqtrader
MA,Mastercard Incorporated Common Stock,N,False,common,nasdaqtrader
MAA,"Mid-America Apartment Communities, Inc. Common Stock",N,False,common,nasdaqtrader
MAA-PI,"Mid-America Apartment Communities, Inc. 8.50% Series I Cumulative Redeemable Preferred Stock",N,False,preferred,nasdaqtrader
MAAS,Maase Inc. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
MAC,Macerich Company (The) Common Stock,N,False,common,nasdaqtrader
MACI,Melar Acquisition Corp. I - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
MACIU,Melar Acquisition Corp. I - Unit,NASDAQ,False,unit,nasdaqtrader
MACIW,Melar Acquisition Corp. I - Warrant,NASDAQ,False,warrant,nasdaqtrader
MAGH,Magnitude International Ltd - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
MAGN,Magnera Corporation Common Stock,N,False,common,nasdaqtrader
MAIA,"MAIA Biotechnology, Inc. Common Stock",A,False,common,nasdaqtrader
MAIN,Main Street Capital Corporation Common Stock,N,False,common,nasdaqtrader
MAIR,Madison Air Solutions Corporation Class A Common Stock,N,False,common,nasdaqtrader
MAKO,Mako Mining Corp - Common Stock,NASDAQ,False,common,nasdaqtrader
MAMA,"Mama's Creations, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
MAMK,MaxsMaking Inc. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
MAMO,Massimo Group - Common Stock,NASDAQ,False,common,nasdaqtrader
MAN,ManpowerGroup Common Stock,N,False,common,nasdaqtrader
MANE,"Veradermics, Incorporated Common Stock",N,False,common,nasdaqtrader
MANH,"Manhattan Associates, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
MANU,Manchester United Ltd. Class A Ordinary Shares,N,False,common,nasdaqtrader
MAR,Marriott International - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
MARA,"MARA Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
